classification,type,size_mb,path
KEEP_DATA_OR_OUTPUT,file,0.002,data/products/imerg_v07/sensitivity/p98/zeta_station/median/zeta_manifest_imerg_v07_p98_median.json
KEEP_DATA_OR_OUTPUT,file,0.032,data/products/imerg_v07/sensitivity/p98/zeta_station/median/zeta_per_station_imerg_v07_p98_median.csv
KEEP_DATA_OR_OUTPUT,file,0.034,data/products/imerg_v07/sensitivity/p98/zeta_station/median/zeta_station_all_imerg_v07_p98_median.csv
KEEP_DATA_OR_OUTPUT,file,0.002,data/products/imerg_v07/sensitivity/p98/zeta_station/zeta_manifest_imerg_v07_p98_mean_latest.json
KEEP_DATA_OR_OUTPUT,file,0.002,data/products/imerg_v07/sensitivity/p98/zeta_station/zeta_manifest_imerg_v07_p98_median_latest.json
KEEP_DATA_OR_OUTPUT,file,0.001,data/products/p98_bias_correction_summary_all_products.csv
KEEP_DATA_OR_OUTPUT,file,0.001,data/products/p98_bias_correction_summary_all_products_mean.csv
KEEP_DATA_OR_OUTPUT,file,0.001,data/products/p98_bias_correction_summary_all_products_mean_old_method.csv
KEEP_DATA_OR_OUTPUT,file,0.001,data/products/p98_bias_correction_summary_all_products_median.csv
KEEP_DATA_OR_OUTPUT,file,0.001,data/products/p98_bias_correction_summary_product_years_mean.csv
KEEP_DATA_OR_OUTPUT,file,0.001,data/products/p98_bias_correction_summary_product_years_median.csv
KEEP_DATA_OR_OUTPUT,file,0.03,data/products/p98_corrected_max_pixel_diagnostic.csv
KEEP_DATA_OR_OUTPUT,file,0.029,data/products/p98_corrected_max_pixel_diagnostic_mean.csv
KEEP_DATA_OR_OUTPUT,file,0.029,data/products/p98_corrected_max_pixel_diagnostic_median.csv
KEEP_DATA_OR_OUTPUT,file,0.024,data/products/p98_corrected_max_pixel_diagnostic_product_years_mean.csv
KEEP_DATA_OR_OUTPUT,file,0.024,data/products/p98_corrected_max_pixel_diagnostic_product_years_median.csv
KEEP_DATA_OR_OUTPUT,file,0.025,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/annual_max_correction_summary_persiann_cdr_p98_mean.csv
KEEP_DATA_OR_OUTPUT,file,0.007,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/apply_bias_manifest_persiann_cdr_p98_mean.json
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_1995.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_1996.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_1997.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_1998.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_1999.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2000.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2001.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2002.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2003.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2004.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2005.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2006.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2007.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2008.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2009.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2010.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2011.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2012.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2013.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2014.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2015.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2016.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2017.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2018.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2019.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2020.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2021.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2022.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2023.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2024.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/mean/corrected_persiann_cdr_p98_mean_2025.tif
KEEP_DATA_OR_OUTPUT,file,0.025,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/annual_max_correction_summary_persiann_cdr_p98_median.csv
KEEP_DATA_OR_OUTPUT,file,0.007,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/apply_bias_manifest_persiann_cdr_p98_median.json
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_1995.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_1996.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_1997.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_1998.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_1999.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2000.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2001.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2002.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2003.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2004.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2005.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2006.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2007.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2008.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2009.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2010.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2011.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2012.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2013.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2014.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2015.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2016.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2017.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2018.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2019.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2020.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2021.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2022.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2023.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2024.tif
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/annual_max_corrected/median/corrected_persiann_cdr_p98_median_2025.tif
KEEP_DATA_OR_OUTPUT,file,0.0,data/products/persiann_cdr/sensitivity/p98/diagnostics/mean/diagnostic_metrics_persiann_cdr_p98_mean.csv
KEEP_DATA_OR_OUTPUT,file,0.011,data/products/persiann_cdr/sensitivity/p98/diagnostics/mean/diagnostic_summary_persiann_cdr_p98_mean.json
KEEP_DATA_OR_OUTPUT,file,0.0,data/products/persiann_cdr/sensitivity/p98/diagnostics/median/diagnostic_metrics_persiann_cdr_p98_median.csv
KEEP_DATA_OR_OUTPUT,file,0.011,data/products/persiann_cdr/sensitivity/p98/diagnostics/median/diagnostic_summary_persiann_cdr_p98_median.json
KEEP_DATA_OR_OUTPUT,file,0.003,data/products/persiann_cdr/sensitivity/p98/events/event_selection_manifest_persiann_cdr_p98.json
KEEP_DATA_OR_OUTPUT,file,2.573,data/products/persiann_cdr/sensitivity/p98/events/event_selection_summary_persiann_cdr_p98.csv
KEEP_DATA_OR_OUTPUT,file,0.096,data/products/persiann_cdr/sensitivity/p98/events/events_persiann_cdr_p98_1995.csv
KEEP_DATA_OR_OUTPUT,file,0.102,data/products/persiann_cdr/sensitivity/p98/events/events_persiann_cdr_p98_1996.csv
KEEP_DATA_OR_OUTPUT,file,0.101,data/products/persiann_cdr/sensitivity/p98/events/events_persiann_cdr_p98_1997.csv
KEEP_DATA_OR_OUTPUT,file,0.105,data/products/persiann_cdr/sensitivity/p98/events/events_persiann_cdr_p98_1998.csv
KEEP_DATA_OR_OUTPUT,file,0.098,data/products/persiann_cdr/sensitivity/p98/events/events_persiann_cdr_p98_1999.csv
KEEP_DATA_OR_OUTPUT,file,0.102,data/products/persiann_cdr/sensitivity/p98/events/events_persiann_cdr_p98_2000.csv
KEEP_DATA_OR_OUTPUT,file,0.103,data/products/persiann_cdr/sensitivity/p98/events/events_persiann_cdr_p98_2001.csv
KEEP_DATA_OR_OUTPUT,file,0.089,data/products/persiann_cdr/sensitivity/p98/events/events_persiann_cdr_p98_2002.csv
KEEP_DATA_OR_OUTPUT,file,0.09,data/products/persiann_cdr/sensitivity/p98/events/events_persiann_cdr_p98_2003.csv
KEEP_DATA_OR_OUTPUT,file,0.104,data/products/persiann_cdr/sensitivity/p98/events/events_persiann_cdr_p98_2004.csv
KEEP_DATA_OR_OUTPUT,file,0.093,data/products/persiann_cdr/sensitivity/p98/events/events_persiann_cdr_p98_2005.csv
KEEP_DATA_OR_OUTPUT,file,0.065,data/products/persiann_cdr/sensitivity/p98/events/events_persiann_cdr_p98_2006.csv
KEEP_DATA_OR_OUTPUT,file,1.144,data/products/persiann_cdr/sensitivity/p98/events/events_persiann_cdr_p98_all_years.csv
KEEP_DATA_OR_OUTPUT,file,0.001,data/products/persiann_cdr/sensitivity/p98/pairs/README_GEE_EXPORTS_persiann_cdr_p98.txt
KEEP_DATA_OR_OUTPUT,file,0.02,data/products/persiann_cdr/sensitivity/p98/pairs/gee_pair_export_manifest_persiann_cdr_p98_latest.json
KEEP_DATA_OR_OUTPUT,file,0.053,data/products/persiann_cdr/sensitivity/p98/pairs/pairs_persiann_cdr_p98_1995_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,0.058,data/products/persiann_cdr/sensitivity/p98/pairs/pairs_persiann_cdr_p98_1996_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,0.058,data/products/persiann_cdr/sensitivity/p98/pairs/pairs_persiann_cdr_p98_1997_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,0.058,data/products/persiann_cdr/sensitivity/p98/pairs/pairs_persiann_cdr_p98_1998_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,0.055,data/products/persiann_cdr/sensitivity/p98/pairs/pairs_persiann_cdr_p98_1999_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,0.059,data/products/persiann_cdr/sensitivity/p98/pairs/pairs_persiann_cdr_p98_2000_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,0.058,data/products/persiann_cdr/sensitivity/p98/pairs/pairs_persiann_cdr_p98_2001_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,0.051,data/products/persiann_cdr/sensitivity/p98/pairs/pairs_persiann_cdr_p98_2002_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,0.052,data/products/persiann_cdr/sensitivity/p98/pairs/pairs_persiann_cdr_p98_2003_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,0.061,data/products/persiann_cdr/sensitivity/p98/pairs/pairs_persiann_cdr_p98_2004_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,0.053,data/products/persiann_cdr/sensitivity/p98/pairs/pairs_persiann_cdr_p98_2005_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,0.037,data/products/persiann_cdr/sensitivity/p98/pairs/pairs_persiann_cdr_p98_2006_chunk001.csv
KEEP_DATA_OR_OUTPUT,file,1.45,data/products/persiann_cdr/sensitivity/p98/tables/pair_qc_persiann_cdr_p98.csv
KEEP_DATA_OR_OUTPUT,file,0.002,data/products/persiann_cdr/sensitivity/p98/zeta_grid/mean/zeta_grid_manifest_persiann_cdr_p98_mean.json
KEEP_DATA_OR_OUTPUT,file,0.036,data/products/persiann_cdr/sensitivity/p98/zeta_grid/mean/zeta_map_persiann_cdr_p98_mean_idw_k8_p2p0.tif
KEEP_DATA_OR_OUTPUT,file,0.1,data/products/persiann_cdr/sensitivity/p98/zeta_grid/mean/zeta_map_preview_persiann_cdr_p98_mean.png
KEEP_DATA_OR_OUTPUT,file,0.041,data/products/persiann_cdr/sensitivity/p98/zeta_grid/mean/zeta_station_points_persiann_cdr_p98_mean.csv
KEEP_DATA_OR_OUTPUT,file,0.002,data/products/persiann_cdr/sensitivity/p98/zeta_grid/median/zeta_grid_manifest_persiann_cdr_p98_median.json
KEEP_DATA_OR_OUTPUT,file,0.037,data/products/persiann_cdr/sensitivity/p98/zeta_grid/median/zeta_map_persiann_cdr_p98_median_idw_k8_p2p0.tif
KEEP_DATA_OR_OUTPUT,file,0.102,data/products/persiann_cdr/sensitivity/p98/zeta_grid/median/zeta_map_preview_persiann_cdr_p98_median.png
KEEP_DATA_OR_OUTPUT,file,0.045,data/products/persiann_cdr/sensitivity/p98/zeta_grid/median/zeta_station_points_persiann_cdr_p98_median.csv
KEEP_DATA_OR_OUTPUT,file,0.003,data/products/persiann_cdr/sensitivity/p98/zeta_station/mean/zeta_manifest_persiann_cdr_p98_mean.json
KEEP_DATA_OR_OUTPUT,file,0.038,data/products/persiann_cdr/sensitivity/p98/zeta_station/mean/zeta_per_station_persiann_cdr_p98_mean.csv
KEEP_DATA_OR_OUTPUT,file,0.038,data/products/persiann_cdr/sensitivity/p98/zeta_station/mean/zeta_station_all_persiann_cdr_p98_mean.csv
KEEP_DATA_OR_OUTPUT,file,0.003,data/products/persiann_cdr/sensitivity/p98/zeta_station/median/zeta_manifest_persiann_cdr_p98_median.json
KEEP_DATA_OR_OUTPUT,file,0.038,data/products/persiann_cdr/sensitivity/p98/zeta_station/median/zeta_per_station_persiann_cdr_p98_median.csv
KEEP_DATA_OR_OUTPUT,file,0.039,data/products/persiann_cdr/sensitivity/p98/zeta_station/median/zeta_station_all_persiann_cdr_p98_median.csv
KEEP_DATA_OR_OUTPUT,file,0.003,data/products/persiann_cdr/sensitivity/p98/zeta_station/zeta_manifest_persiann_cdr_p98_mean_latest.json
KEEP_DATA_OR_OUTPUT,file,0.003,data/products/persiann_cdr/sensitivity/p98/zeta_station/zeta_manifest_persiann_cdr_p98_median_latest.json
KEEP_AUDIT_OR_MOVE_TO_DEBUG,file,0.009,diagnose_legacy_vs_current_bias.py
REVIEW_SCRIPT,file,0.007,export_br_dwgd_pairs_scaled.py
REVIEW_SCRIPT,file,0.011,export_pairs_paper_consistent.py
ARCHIVE_OR_DELETE_BACKUP,file,0.006,figures/bias_correction/legacy_style_5x3_helvetica/p98/.DS_Store
REVIEW_OTHER,file,2.668,figures/bias_correction/legacy_style_5x3_helvetica/p98/mean/density_raw_vs_corrected_and_biasmaps_5x3_p98_mean.pdf
REVIEW_OTHER,file,3.564,figures/bias_correction/legacy_style_5x3_helvetica/p98/mean/density_raw_vs_corrected_and_biasmaps_5x3_p98_mean.png
REVIEW_OTHER,file,2.725,figures/bias_correction/legacy_style_5x3_helvetica/p98/median/density_raw_vs_corrected_and_biasmaps_5x3_p98_median.pdf
REVIEW_OTHER,file,3.6,figures/bias_correction/legacy_style_5x3_helvetica/p98/median/density_raw_vs_corrected_and_biasmaps_5x3_p98_median.png
ARCHIVE_OR_DELETE_BACKUP,file,0.006,figures/bias_correction/legacy_style_5x3_helvetica_biomes/p98/.DS_Store
KEEP_DATA_OR_OUTPUT,file,2.891,figures/bias_correction/legacy_style_5x3_helvetica_biomes/p98/mean/density_raw_vs_corrected_and_biasmaps_5x3_p98_mean_biomes.pdf
KEEP_DATA_OR_OUTPUT,file,4.064,figures/bias_correction/legacy_style_5x3_helvetica_biomes/p98/mean/density_raw_vs_corrected_and_biasmaps_5x3_p98_mean_biomes.png
KEEP_DATA_OR_OUTPUT,file,9.398,figures/bias_correction/legacy_style_5x3_helvetica_biomes/p98/mean/density_raw_vs_corrected_and_biasmaps_5x3_p98_mean_biomes.svg
KEEP_DATA_OR_OUTPUT,file,6.611,figures/bias_correction/legacy_style_5x3_helvetica_biomes/p98/mean/density_raw_vs_corrected_and_biasmaps_5x3_p98_mean_biomes_edited.pdf
KEEP_DATA_OR_OUTPUT,file,9.01,figures/bias_correction/legacy_style_5x3_helvetica_biomes/p98/mean/density_raw_vs_corrected_and_biasmaps_5x3_p98_mean_biomes_edited.svg
KEEP_DATA_OR_OUTPUT,file,2.944,figures/bias_correction/legacy_style_5x3_helvetica_biomes/p98/median/density_raw_vs_corrected_and_biasmaps_5x3_p98_median_biomes.pdf
KEEP_DATA_OR_OUTPUT,file,4.097,figures/bias_correction/legacy_style_5x3_helvetica_biomes/p98/median/density_raw_vs_corrected_and_biasmaps_5x3_p98_median_biomes.png
KEEP_DATA_OR_OUTPUT,file,9.468,figures/bias_correction/legacy_style_5x3_helvetica_biomes/p98/median/density_raw_vs_corrected_and_biasmaps_5x3_p98_median_biomes.svg
KEEP_DATA_OR_OUTPUT,file,6.645,figures/bias_correction/legacy_style_5x3_helvetica_biomes/p98/median/density_raw_vs_corrected_and_biasmaps_5x3_p98_median_biomes_edited.pdf
KEEP_DATA_OR_OUTPUT,file,9.051,figures/bias_correction/legacy_style_5x3_helvetica_biomes/p98/median/density_raw_vs_corrected_and_biasmaps_5x3_p98_median_biomes_edited.svg
ARCHIVE_OR_DELETE_BACKUP,file,0.006,figures/bias_correction/p98/.DS_Store
REVIEW_OTHER,file,2.896,figures/bias_correction/p98/mean/bias_correction_raw_corrected_zeta_p98_mean.pdf
REVIEW_OTHER,file,3.791,figures/bias_correction/p98/mean/bias_correction_raw_corrected_zeta_p98_mean.png
REVIEW_OTHER,file,2.982,figures/bias_correction/p98/median/bias_correction_raw_corrected_zeta_p98_median.pdf
REVIEW_OTHER,file,3.892,figures/bias_correction/p98/median/bias_correction_raw_corrected_zeta_p98_median.png
ARCHIVE_OR_DELETE_BACKUP,file,0.006,figures/bias_correction/paper5/p98/.DS_Store
REVIEW_OTHER,file,3.148,figures/bias_correction/paper5/p98/mean/bias_correction_raw_corrected_zeta_p98_mean.pdf
REVIEW_OTHER,file,4.118,figures/bias_correction/paper5/p98/mean/bias_correction_raw_corrected_zeta_p98_mean.png
REVIEW_OTHER,file,3.216,figures/bias_correction/paper5/p98/median/bias_correction_raw_corrected_zeta_p98_median.pdf
REVIEW_OTHER,file,4.212,figures/bias_correction/paper5/p98/median/bias_correction_raw_corrected_zeta_p98_median.png
